,Year,Studio,One Bedroom,Two Bedroom,Three Bedroom,Four Bedroom,County,pop2010,acs_2018_2,State,fmr_type,fmr_pct_chg,fmr_dollar_chg
326,2019,858,1032,1293,1631,2028,Fairfield County,51384,1272,CT,50,0.016509434,21
327,2019,858,1032,1293,1631,2028,Fairfield County,36018,1272,CT,50,0.016509434,21
328,2019,1211,1517,1885,2404,2752,Fairfield County,10179,1986,CT,50,-0.050855992,-101
329,2019,1211,1517,1885,2404,2752,Fairfield County,26391,1986,CT,50,-0.050855992,-101
330,2019,1211,1517,1885,2404,2752,Fairfield County,18062,1986,CT,50,-0.050855992,-101
331,2019,768,960,1194,1496,1674,Hartford County,18098,1158,CT,50,0.031088083,36
332,2019,768,960,1194,1496,1674,Hartford County,19866,1158,CT,50,0.031088083,36
333,2019,768,960,1194,1496,1674,Hartford County,20486,1158,CT,50,0.031088083,36
334,2019,768,960,1194,1496,1674,Hartford County,60477,1158,CT,50,0.031088083,36
335,2019,768,960,1194,1496,1674,Hartford County,9301,1158,CT,50,0.031088083,36
336,2019,768,960,1194,1496,1674,Hartford County,10292,1158,CT,50,0.031088083,36
337,2019,768,960,1194,1496,1674,Hartford County,5148,1158,CT,50,0.031088083,36
338,2019,768,960,1194,1496,1674,Hartford County,51252,1158,CT,50,0.031088083,36
339,2019,768,960,1194,1496,1674,Hartford County,11162,1158,CT,50,0.031088083,36
340,2019,768,960,1194,1496,1674,Hartford County,44654,1158,CT,50,0.031088083,36
341,2019,768,960,1194,1496,1674,Hartford County,25340,1158,CT,50,0.031088083,36
342,2019,768,960,1194,1496,1674,Hartford County,34427,1158,CT,50,0.031088083,36
343,2019,768,960,1194,1496,1674,Hartford County,11282,1158,CT,50,0.031088083,36
344,2019,768,960,1194,1496,1674,Hartford County,124775,1158,CT,50,0.031088083,36
345,2019,768,960,1194,1496,1674,Hartford County,2114,1158,CT,50,0.031088083,36
346,2019,768,960,1194,1496,1674,Hartford County,58241,1158,CT,50,0.031088083,36
347,2019,768,960,1194,1496,1674,Hartford County,6404,1158,CT,50,0.031088083,36
348,2019,768,960,1194,1496,1674,Hartford County,73206,1158,CT,50,0.031088083,36
349,2019,768,960,1194,1496,1674,Hartford County,30562,1158,CT,50,0.031088083,36
350,2019,768,960,1194,1496,1674,Hartford County,17716,1158,CT,50,0.031088083,36
351,2019,768,960,1194,1496,1674,Hartford County,19709,1158,CT,50,0.031088083,36
352,2019,768,960,1194,1496,1674,Hartford County,23511,1158,CT,50,0.031088083,36
353,2019,768,960,1194,1496,1674,Hartford County,43069,1158,CT,50,0.031088083,36
354,2019,768,960,1194,1496,1674,Hartford County,25709,1158,CT,50,0.031088083,36
355,2019,768,960,1194,1496,1674,Hartford County,15735,1158,CT,50,0.031088083,36
356,2019,768,960,1194,1496,1674,Hartford County,63268,1158,CT,50,0.031088083,36
357,2019,768,960,1194,1496,1674,Hartford County,26668,1158,CT,50,0.031088083,36
358,2019,768,960,1194,1496,1674,Hartford County,29044,1158,CT,50,0.031088083,36
359,2019,768,960,1194,1496,1674,Hartford County,12498,1158,CT,50,0.031088083,36
360,2019,733,891,1141,1449,1542,Litchfield County,3799,1092,CT,50,0.044871795,49
361,2019,733,891,1141,1449,1542,Litchfield County,3607,1092,CT,50,0.044871795,49
362,2019,733,891,1141,1449,1542,Litchfield County,1727,1092,CT,50,0.044871795,49
363,2019,733,891,1141,1449,1542,Litchfield County,1234,1092,CT,50,0.044871795,49
364,2019,733,891,1141,1449,1542,Litchfield County,1485,1092,CT,50,0.044871795,49
365,2019,733,891,1141,1449,1542,Litchfield County,1420,1092,CT,50,0.044871795,49
366,2019,733,891,1141,1449,1542,Litchfield County,2976,1092,CT,50,0.044871795,49
367,2019,733,891,1141,1449,1542,Litchfield County,5642,1092,CT,50,0.044871795,49
368,2019,733,891,1141,1449,1542,Litchfield County,2979,1092,CT,50,0.044871795,49
369,2019,733,891,1141,1449,1542,Litchfield County,8466,1092,CT,50,0.044871795,49
370,2019,733,891,1141,1449,1542,Litchfield County,2388,1092,CT,50,0.044871795,49
371,2019,733,891,1141,1449,1542,Litchfield County,6970,1092,CT,50,0.044871795,49
372,2019,733,891,1141,1449,1542,Litchfield County,28142,1092,CT,50,0.044871795,49
373,2019,733,891,1141,1449,1542,Litchfield County,1709,1092,CT,50,0.044871795,49
374,2019,733,891,1141,1449,1542,Litchfield County,3315,1092,CT,50,0.044871795,49
375,2019,733,891,1141,1449,1542,Litchfield County,12243,1092,CT,50,0.044871795,49
376,2019,733,891,1141,1449,1542,Litchfield County,2262,1092,CT,50,0.044871795,49
377,2019,733,891,1141,1449,1542,Litchfield County,3741,1092,CT,50,0.044871795,49
378,2019,733,891,1141,1449,1542,Litchfield County,2782,1092,CT,50,0.044871795,49
379,2019,733,891,1141,1449,1542,Litchfield County,7887,1092,CT,50,0.044871795,49
380,2019,733,891,1141,1449,1542,Litchfield County,36383,1092,CT,50,0.044871795,49
381,2019,733,891,1141,1449,1542,Litchfield County,1461,1092,CT,50,0.044871795,49
382,2019,733,891,1141,1449,1542,Litchfield County,3578,1092,CT,50,0.044871795,49
383,2019,733,891,1141,1449,1542,Litchfield County,22514,1092,CT,50,0.044871795,49
384,2019,733,891,1141,1449,1542,Litchfield County,11242,1092,CT,50,0.044871795,49
385,2019,733,891,1141,1449,1542,Litchfield County,9975,1092,CT,50,0.044871795,49
386,2019,768,960,1194,1496,1674,Middlesex County,3994,1158,CT,50,0.031088083,36
387,2019,917,1079,1427,2063,2506,Middlesex County,13260,1386,CT,50,0.02958153,41
388,2019,768,960,1194,1496,1674,Middlesex County,14005,1158,CT,50,0.031088083,36
389,2019,917,1079,1427,2063,2506,Middlesex County,4629,1386,CT,50,0.02958153,41
390,2019,768,960,1194,1496,1674,Middlesex County,7388,1158,CT,50,0.031088083,36
391,2019,768,960,1194,1496,1674,Middlesex County,9126,1158,CT,50,0.031088083,36
392,2019,768,960,1194,1496,1674,Middlesex County,12959,1158,CT,50,0.031088083,36
393,2019,917,1079,1427,2063,2506,Middlesex County,6683,1386,CT,50,0.02958153,41
394,2019,768,960,1194,1496,1674,Middlesex County,8346,1158,CT,50,0.031088083,36
395,2019,917,1079,1427,2063,2506,Middlesex County,6525,1386,CT,50,0.02958153,41
396,2019,768,960,1194,1496,1674,Middlesex County,4425,1158,CT,50,0.031088083,36
397,2019,768,960,1194,1496,1674,Middlesex County,47648,1158,CT,50,0.031088083,36
398,2019,917,1079,1427,2063,2506,Middlesex County,10242,1386,CT,50,0.02958153,41
399,2019,768,960,1194,1496,1674,Middlesex County,9508,1158,CT,50,0.031088083,36
400,2019,917,1079,1427,2063,2506,Middlesex County,6938,1386,CT,50,0.02958153,41
401,2019,882,1111,1373,1720,2078,New Haven County,19249,1310,CT,50,0.048091603,63
402,2019,882,1111,1373,1720,2078,New Haven County,6049,1310,CT,50,0.048091603,63
403,2019,1049,1163,1403,1788,2070,New Haven County,5563,1299,CT,50,0.080061586,104
404,2019,1049,1163,1403,1788,2070,New Haven County,28026,1299,CT,50,0.080061586,104
405,2019,1049,1163,1403,1788,2070,New Haven County,29261,1299,CT,50,0.080061586,104
406,2019,882,1111,1373,1720,2078,New Haven County,12902,1310,CT,50,0.048091603,63
407,2019,1049,1163,1403,1788,2070,New Haven County,29257,1299,CT,50,0.080061586,104
408,2019,1049,1163,1403,1788,2070,New Haven County,22375,1299,CT,50,0.080061586,104
409,2019,1049,1163,1403,1788,2070,New Haven County,60960,1299,CT,50,0.080061586,104
410,2019,1049,1163,1403,1788,2070,New Haven County,18269,1299,CT,50,0.080061586,104
411,2019,1049,1163,1403,1788,2070,New Haven County,60868,1299,CT,50,0.080061586,104
412,2019,713,901,1110,1391,1539,New Haven County,7575,1049,CT,50,0.05815062,61
413,2019,882,1111,1373,1720,2078,New Haven County,52759,1310,CT,50,0.048091603,63
414,2019,713,901,1110,1391,1539,New Haven County,31862,1049,CT,50,0.05815062,61
415,2019,1049,1163,1403,1788,2070,New Haven County,129779,1299,CT,50,0.080061586,104
416,2019,1049,1163,1403,1788,2070,New Haven County,14407,1299,CT,50,0.080061586,104
417,2019,1049,1163,1403,1788,2070,New Haven County,24093,1299,CT,50,0.080061586,104
418,2019,1049,1163,1403,1788,2070,New Haven County,13956,1299,CT,50,0.080061586,104
419,2019,882,1111,1373,1720,2078,New Haven County,12683,1310,CT,50,0.048091603,63
420,2019,713,901,1110,1391,1539,New Haven County,9405,1049,CT,50,0.05815062,61
421,2019,882,1111,1373,1720,2078,New Haven County,16540,1310,CT,50,0.048091603,63
422,2019,713,901,1110,1391,1539,New Haven County,19904,1049,CT,50,0.05815062,61
423,2019,1049,1163,1403,1788,2070,New Haven County,45135,1299,CT,50,0.080061586,104
424,2019,713,901,1110,1391,1539,New Haven County,110366,1049,CT,50,0.05815062,61
425,2019,1049,1163,1403,1788,2070,New Haven County,55564,1299,CT,50,0.080061586,104
426,2019,713,901,1110,1391,1539,New Haven County,16680,1049,CT,50,0.05815062,61
427,2019,1049,1163,1403,1788,2070,New Haven County,8990,1299,CT,50,0.080061586,104
428,2019,798,898,1143,1503,1804,New London County,2627,1190,CT,50,-0.039495798,-47
429,2019,850,957,1225,1771,1904,New London County,16068,1291,CT,50,-0.05112316,-66
430,2019,798,898,1143,1503,1804,New London County,19159,1190,CT,50,-0.039495798,-47
431,2019,798,898,1143,1503,1804,New London County,1922,1190,CT,50,-0.039495798,-47
432,2019,798,898,1143,1503,1804,New London County,11951,1190,CT,50,-0.039495798,-47
433,2019,798,898,1143,1503,1804,New London County,40115,1190,CT,50,-0.039495798,-47
434,2019,850,957,1225,1771,1904,New London County,7308,1291,CT,50,-0.05112316,-66
435,2019,798,898,1143,1503,1804,New London County,15051,1190,CT,50,-0.039495798,-47
436,2019,798,898,1143,1503,1804,New London County,4338,1190,CT,50,-0.039495798,-47
437,2019,798,898,1143,1503,1804,New London County,2406,1190,CT,50,-0.039495798,-47
438,2019,798,898,1143,1503,1804,New London County,19571,1190,CT,50,-0.039495798,-47
439,2019,798,898,1143,1503,1804,New London County,27620,1190,CT,50,-0.039495798,-47
440,2019,798,898,1143,1503,1804,New London County,5297,1190,CT,50,-0.039495798,-47
441,2019,798,898,1143,1503,1804,New London County,40493,1190,CT,50,-0.039495798,-47
442,2019,798,898,1143,1503,1804,New London County,7603,1190,CT,50,-0.039495798,-47
443,2019,798,898,1143,1503,1804,New London County,4726,1190,CT,50,-0.039495798,-47
444,2019,798,898,1143,1503,1804,New London County,4151,1190,CT,50,-0.039495798,-47
445,2019,798,898,1143,1503,1804,New London County,2984,1190,CT,50,-0.039495798,-47
446,2019,798,898,1143,1503,1804,New London County,18545,1190,CT,50,-0.039495798,-47
447,2019,798,898,1143,1503,1804,New London County,2603,1190,CT,50,-0.039495798,-47
448,2019,798,898,1143,1503,1804,New London County,19517,1190,CT,50,-0.039495798,-47
449,2019,768,960,1194,1496,1674,Tolland County,3303,1158,CT,50,0.031088083,36
450,2019,768,960,1194,1496,1674,Tolland County,4980,1158,CT,50,0.031088083,36
451,2019,768,960,1194,1496,1674,Tolland County,5485,1158,CT,50,0.031088083,36
452,2019,768,960,1194,1496,1674,Tolland County,12435,1158,CT,50,0.031088083,36
453,2019,768,960,1194,1496,1674,Tolland County,15602,1158,CT,50,0.031088083,36
454,2019,768,960,1194,1496,1674,Tolland County,9686,1158,CT,50,0.031088083,36
455,2019,768,960,1194,1496,1674,Tolland County,26543,1158,CT,50,0.031088083,36
456,2019,768,960,1194,1496,1674,Tolland County,11444,1158,CT,50,0.031088083,36
457,2019,768,960,1194,1496,1674,Tolland County,12087,1158,CT,50,0.031088083,36
458,2019,768,960,1194,1496,1674,Tolland County,15052,1158,CT,50,0.031088083,36
459,2019,768,960,1194,1496,1674,Tolland County,854,1158,CT,50,0.031088083,36
460,2019,768,960,1194,1496,1674,Tolland County,29179,1158,CT,50,0.031088083,36
461,2019,768,960,1194,1496,1674,Tolland County,6041,1158,CT,50,0.031088083,36
462,2019,775,825,1028,1326,1465,Windham County,4317,1049,CT,50,-0.020019066,-21
463,2019,775,825,1028,1326,1465,Windham County,8210,1049,CT,50,-0.020019066,-21
464,2019,775,825,1028,1326,1465,Windham County,5132,1049,CT,50,-0.020019066,-21
465,2019,775,825,1028,1326,1465,Windham County,2305,1049,CT,50,-0.020019066,-21
466,2019,775,825,1028,1326,1465,Windham County,1749,1049,CT,50,-0.020019066,-21
467,2019,775,825,1028,1326,1465,Windham County,1863,1049,CT,50,-0.020019066,-21
468,2019,775,825,1028,1326,1465,Windham County,17370,1049,CT,50,-0.020019066,-21
469,2019,775,825,1028,1326,1465,Windham County,15405,1049,CT,50,-0.020019066,-21
470,2019,775,825,1028,1326,1465,Windham County,4247,1049,CT,50,-0.020019066,-21
471,2019,775,825,1028,1326,1465,Windham County,9584,1049,CT,50,-0.020019066,-21
472,2019,775,825,1028,1326,1465,Windham County,1726,1049,CT,50,-0.020019066,-21
473,2019,775,825,1028,1326,1465,Windham County,3830,1049,CT,50,-0.020019066,-21
474,2019,775,825,1028,1326,1465,Windham County,9458,1049,CT,50,-0.020019066,-21
475,2019,775,825,1028,1326,1465,Windham County,25268,1049,CT,50,-0.020019066,-21
476,2019,775,825,1028,1326,1465,Windham County,7964,1049,CT,50,-0.020019066,-21
477,2019,853,875,1034,1485,1790,Kent County,162310,933,DE,50,0.108252947,101
478,2019,840,992,1200,1503,1715,New Castle County,538479,1266,DE,50,-0.052132701,-66
479,2019,707,812,1053,1521,1721,Sussex County,197145,900,DE,50,0.17,153
480,2019,1415,1454,1665,2176,2678,District of Columbia,601723,1793,DC,50,-0.071388734,-128
481,2019,694,773,948,1238,1377,Alachua County,247336,894,FL,50,0.060402685,54
482,2019,490,622,752,942,1275,Baker County,27115,741,FL,50,0.014844804,11
483,2019,765,867,1011,1429,1593,Bay County,168852,995,FL,50,0.016080402,16
484,2019,591,606,694,983,1164,Bradford County,28520,686,FL,50,0.011661808,8
485,2019,642,797,1000,1370,1681,Brevard County,543376,1018,FL,50,-0.017681729,-18
486,2019,950,1135,1444,2088,2536,Broward County,1748066,1387,FL,50,0.04109589,57
487,2019,591,606,694,1003,1085,Calhoun County,14625,686,FL,50,0.011661808,8
488,2019,755,760,978,1383,1718,Charlotte County,159978,885,FL,50,0.105084746,93
489,2019,620,640,846,1191,1486,Citrus County,141236,798,FL,50,0.060150376,48
490,2019,632,798,973,1280,1647,Clay County,190865,947,FL,50,0.027455121,26
491,2019,853,1082,1327,1760,2079,Collier County,321520,1220,FL,50,0.087704918,107
492,2019,611,653,809,1076,1123,Columbia County,67531,784,FL,50,0.031887755,25
493,2019,557,561,742,1037,1150,DeSoto County,34862,723,FL,50,0.026279391,19
494,2019,591,606,694,886,1014,Dixie County,16422,686,FL,50,0.011661808,8
495,2019,632,798,973,1280,1647,Duval County,864263,947,FL,50,0.027455121,26
496,2019,789,794,955,1342,1677,Escambia County,297619,846,FL,50,0.128841608,109
497,2019,929,935,1123,1507,1688,Flagler County,95696,967,FL,50,0.161323681,156
498,2019,637,689,789,1051,1386,Franklin County,11549,784,FL,50,0.006377551,5
499,2019,727,776,957,1282,1406,Gadsden County,46389,958,FL,50,-0.001043841,-1
500,2019,694,773,948,1238,1377,Gilchrist County,16939,894,FL,50,0.060402685,54
501,2019,584,587,777,974,1050,Glades County,12884,784,FL,50,-0.008928571,-7
502,2019,695,700,926,1160,1425,Gulf County,15863,890,FL,50,0.040449438,36
503,2019,591,606,694,948,1012,Hamilton County,14799,686,FL,50,0.011661808,8
504,2019,591,606,694,1003,1167,Hardee County,27731,686,FL,50,0.011661808,8
505,2019,649,653,790,1056,1110,Hendry County,39140,823,FL,50,-0.040097205,-33
506,2019,860,916,1133,1485,1794,Hernando County,172778,1045,FL,50,0.084210526,88
507,2019,540,636,841,1098,1195,Highlands County,98786,790,FL,50,0.064556962,51
508,2019,860,916,1133,1485,1794,Hillsborough County,1229226,1045,FL,50,0.084210526,88
509,2019,523,538,694,870,1219,Holmes County,19927,686,FL,50,0.011661808,8
510,2019,617,802,961,1352,1547,Indian River County,138028,892,FL,50,0.07735426,69
511,2019,446,606,694,955,964,Jackson County,49746,686,FL,50,0.011661808,8
512,2019,727,776,957,1282,1406,Jefferson County,14761,958,FL,50,-0.001043841,-1
513,2019,591,606,694,1003,1219,Lafayette County,8870,686,FL,50,0.011661808,8
514,2019,932,1004,1190,1576,1879,Lake County,297052,1096,FL,50,0.085766423,94
515,2019,776,838,1039,1351,1547,Lee County,618754,956,FL,50,0.086820084,83
516,2019,727,776,957,1282,1406,Leon County,275487,958,FL,50,-0.001043841,-1
517,2019,524,527,694,950,1067,Levy County,40801,686,FL,50,0.011661808,8
518,2019,591,606,694,872,1013,Liberty County,8365,686,FL,50,0.011661808,8
519,2019,470,606,694,907,1006,Madison County,19224,686,FL,50,0.011661808,8
520,2019,811,925,1180,1597,1950,Manatee County,322833,1078,FL,50,0.094619666,102
521,2019,631,712,867,1154,1281,Marion County,331298,815,FL,50,0.063803681,52
522,2019,855,873,1105,1524,1834,Martin County,146318,1032,FL,50,0.070736434,73
523,2019,951,1147,1454,1934,2354,Miami-Dade County,2496435,1351,FL,50,0.076239822,103
524,2019,1054,1240,1640,2157,2761,Monroe County,73090,1514,FL,50,0.08322325,126
525,2019,632,798,973,1280,1647,Nassau County,73314,947,FL,50,0.027455121,26
526,2019,847,852,995,1397,1748,Okaloosa County,180822,1003,FL,50,-0.007976072,-8
527,2019,651,655,775,1049,1123,Okeechobee County,39996,746,FL,50,0.038873995,29
528,2019,932,1004,1190,1576,1879,Orange County,1145956,1096,FL,50,0.085766423,94
529,2019,932,1004,1190,1576,1879,Osceola County,268685,1096,FL,50,0.085766423,94
530,2019,953,1145,1434,1953,2291,Palm Beach County,1320134,1422,FL,50,0.008438819,12
531,2019,860,916,1133,1485,1794,Pasco County,464697,1045,FL,50,0.084210526,88
532,2019,860,916,1133,1485,1794,Pinellas County,916542,1045,FL,50,0.084210526,88
533,2019,703,708,925,1233,1532,Polk County,602095,859,FL,50,0.076833527,66
534,2019,603,618,708,932,957,Putnam County,74364,693,FL,50,0.021645022,15
535,2019,632,798,973,1280,1647,St. Johns County,190039,947,FL,50,0.027455121,26
536,2019,855,873,1105,1524,1834,St. Lucie County,277789,1032,FL,50,0.070736434,73
537,2019,789,794,955,1342,1677,Santa Rosa County,151372,846,FL,50,0.128841608,109
538,2019,811,925,1180,1597,1950,Sarasota County,379448,1078,FL,50,0.094619666,102
539,2019,932,1004,1190,1576,1879,Seminole County,422718,1096,FL,50,0.085766423,94
540,2019,626,640,847,1152,1157,Sumter County,93420,757,FL,50,0.118890357,90
541,2019,591,606,694,1003,1208,Suwannee County,41551,686,FL,50,0.011661808,8
542,2019,591,606,694,1003,1006,Taylor County,22570,686,FL,50,0.011661808,8
543,2019,591,606,694,904,1172,Union County,15535,686,FL,50,0.011661808,8
544,2019,700,868,1083,1458,1672,Volusia County,494593,955,FL,50,0.134031414,128
545,2019,606,772,891,1116,1411,Wakulla County,30776,889,FL,50,0.002249719,2
546,2019,700,718,822,1189,1444,Walton County,55043,854,FL,50,-0.037470726,-32
547,2019,521,525,694,1003,1219,Washington County,24896,686,FL,50,0.011661808,8
548,2019,523,526,660,931,1159,Appling County,18236,659,GA,50,0.001517451,1
549,2019,496,499,660,929,1035,Atkinson County,8375,659,GA,50,0.001517451,1
550,2019,549,552,660,845,1159,Bacon County,11096,659,GA,50,0.001517451,1
551,2019,554,567,682,898,973,Baker County,3451,716,GA,50,-0.047486034,-34
552,2019,621,623,730,928,987,Baldwin County,45720,708,GA,50,0.031073446,22
553,2019,576,590,676,907,1009,Banks County,18395,680,GA,50,-0.005882353,-4
554,2019,942,966,1106,1427,1752,Barrow County,69367,1031,GA,50,0.072744908,75
555,2019,942,966,1106,1427,1752,Bartow County,100157,1031,GA,50,0.072744908,75
556,2019,496,499,660,915,1035,Ben Hill County,17634,659,GA,50,0.001517451,1
557,2019,496,499,660,923,1159,Berrien County,19286,659,GA,50,0.001517451,1
558,2019,520,687,787,1041,1232,Bibb County,155547,778,GA,50,0.011568123,9
559,2019,523,526,660,860,1035,Bleckley County,13063,659,GA,50,0.001517451,1
560,2019,633,637,793,1114,1142,Brantley County,18411,752,GA,50,0.054521277,41
561,2019,533,536,697,986,1224,Brooks County,16243,709,GA,50,-0.016925247,-12
562,2019,827,870,996,1364,1554,Bryan County,30233,1063,GA,50,-0.063029163,-67
